Date,Open,High,Low,Close,Adj Close,Volume
2020-05-14,68.500000,68.570000,66.849998,67.959999,56.176231,5878300
2020-05-15,68.639999,68.709999,67.459999,67.779999,56.027439,3727000
2020-05-18,69.660004,69.870003,68.000000,68.250000,56.415951,6661100
2020-05-19,67.870003,68.639999,67.209999,68.510002,56.630859,4830600
2020-05-20,68.790001,70.519997,68.080002,70.470001,58.251019,5298200
2020-05-21,70.230003,71.690002,69.830002,70.500000,58.275806,6851900
2020-05-22,70.500000,70.639999,69.510002,70.449997,58.234493,2605300
2020-05-26,71.570000,72.470001,71.519997,72.129997,59.623192,5627800
2020-05-27,73.500000,74.099998,73.000000,73.910004,61.094540,5959800
2020-05-28,75.000000,75.000000,73.470001,73.510002,60.763893,5536000
2020-05-29,72.949997,73.620003,71.860001,73.360001,60.639919,7185900
2020-06-01,73.349998,74.349998,73.349998,73.790001,60.995358,3309300
2020-06-02,74.330002,74.330002,73.199997,73.730003,60.945751,3869800
2020-06-03,74.449997,74.599998,73.860001,74.209999,61.342522,5182400
2020-06-04,74.000000,75.269997,73.519997,75.190002,62.152599,4206700
2020-06-05,76.500000,77.180000,75.779999,75.910004,62.747749,5395600
2020-06-08,75.459999,77.779999,75.099998,77.699997,64.227371,5141100
2020-06-09,77.070000,77.089996,75.430000,75.650002,62.532848,4315400
2020-06-10,76.129997,76.389999,75.129997,75.139999,62.111267,4464300
2020-06-11,74.150002,74.440002,71.239998,71.250000,58.895775,5981300
